SourcePath,Filename,Bytes,SHA256,Classification,MatchingStagedArtifact,RecommendedAction,Notes
C:\Users\<LOCAL_USER>\Documents\AICOS_ARTIFACT_GATE_2026-09-03\filename_candidates.csv,filename_candidates.csv,39615,bb993e7fb4aba18f7019aa908eb885b665e3eb3f0264fc976e88434f363fe37d,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\artifact_gate_register.csv,artifact_gate_register.csv,30228,b4e2f71db032a75745f932f7eedc1f238748e115aa0076da029b07c25d2ebf69,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\ARTIFACT_GATE_REPORT_2026-09-03.md,ARTIFACT_GATE_REPORT_2026-09-03.md,35813,997e8587dcc7cbc5dfbc233996645d07fc0d5e1aea03bc7613e36ed0c69294fe,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\artifact_hits.csv,artifact_hits.csv,157408,97534cf0ca4b0a41bfa82dc141e488aa9be53339ee7000e3ab0ac032e09abb54,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\desktop_artifact_inventory.csv,desktop_artifact_inventory.csv,10261,7aeeae3861a3c46ef31291da2b3fc35a92571596564183c41c5601dd09d42c0c,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\desktop_artifact_relationships.csv,desktop_artifact_relationships.csv,6978,e17c981bb2d32a6ca6aa29cdd144fbbfc0a998e2f38481f92c48772ff5bbb981,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\inventory_summary.json,inventory_summary.json,205148,3de3404609d85f65c7f22626951075426580502707f13ea82400d8a6585a7a12,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\json_manifest_verification.csv,json_manifest_verification.csv,20849,e7caf45abf06cf4fb24012595371feb3f8f3a80e83b09a47729d518c2f2cf9fe,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\manifest_verification.csv,manifest_verification.csv,42086,c50d5c0216b9fe38c2f090977915f7147cdecd93ee4111fac03ca90b7b37fa36,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\measurement_calibration_chain.csv,measurement_calibration_chain.csv,17245,14ee3584031f63e5264aa4be7799167e5472b8949077f2ebc96f1c62c152e06d,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\measurement_calibration_duplicate_hashes.csv,measurement_calibration_duplicate_hashes.csv,3166,f390530d3cf03f3ea7199b1fccc529483819862079916f7ad657557cdc00fb5a,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\measurement_calibration_inventory_summary.json,measurement_calibration_inventory_summary.json,258,85acce05487a2864707d876b7a6377ed3687ba5bd9ae5a063af5eeac8a3aa924,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\measurement_calibration_manifest_verification.csv,measurement_calibration_manifest_verification.csv,67636,0480df79ee7ef54581f1136d4946c1315efb94e97fa9726f57a0b042920c1a2d,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\measurement_calibration_segmenter_attempts.csv,measurement_calibration_segmenter_attempts.csv,7954,4b24bc41fd1746e25fd4bb749174496899c5abce7466b5f6618152625eaebe33,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\measurement_calibration_tree_sha256.csv,measurement_calibration_tree_sha256.csv,59811,148aa4ebfe0586b3ed9ff292cf20631a33d384412588651c734a0b288cfe21fa,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\zip_entries_sha256.csv,zip_entries_sha256.csv,93322,45fb91f13ae95183b1d663ef710b7d4a08385f33a84485b8173bccd45dccf033,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\outputs\zip_hashes.csv,zip_hashes.csv,1098,0aee33c203a9557b3ee20fd2cfda1576d2cd62fba7ebbdeaaf450e2b8afd238c,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an-2\work\inventory_measurement_calibration.ps1,inventory_measurement_calibration.ps1,1324,0518c2aa2304dc3405a4b9f2c9c3439608919286bc092a6a165a87df611bcbe6,UNKNOWN,,Potentially relevant non-text artifact; await human review before copying.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-03\referenced-chatgpt-conversation-this-is-an\outputs\AICOS_FINAL_EXECUTION_PLAN.md,AICOS_FINAL_EXECUTION_PLAN.md,13386,37945373e0136c73619ee95d619cb584828c7507c058ac4ba69aa3269654140b,NEW_RELEVANT_ARTIFACT,,Clearly named AICOS research-context text artifact; copy as non-canonical context if no conflict.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\.gitattributes,.gitattributes,84,fedaed9a7858010d40ace897c4d00b76dd3c4fad674ee19f45da5146393e6c79,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\.gitignore,.gitignore,38,599e8d09a18b6bac6f70ed12bf96f67e49c4d992ee2601bc173d92fbcb64b11d,DUPLICATE_NAME_DIFFERENT_HASH,.gitignore,Stop automatic consolidation for this artifact; same filename has different staged hash.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\CHANGELOG.md,CHANGELOG.md,5201,67823207966b7936a4800d730a25095ae2fff5a5fb25ed049512afea79e5d8e9,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Content_Engine_och_Varumarkesstrateg.md,Content_Engine_och_Varumarkesstrateg.md,4491,c7a2a4405d356ebe4338fc7c0bc12008ba207a2dedeb5098690511ccacbcd488,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Council_Operating_Protocol.md,Council_Operating_Protocol.md,13047,5ff0eca91ca6a36eb3f97094b17343b5cb4b7e591c103ecc4335cb0a3aaa4bd4,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Ekonomi_och_Juridikansvarig.md,Ekonomi_och_Juridikansvarig.md,6021,9a938bdefb658f860fccec9ad104e49bbd849f388c272414aea5cd278f45aba0,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Faktakontroll_och_Aktualitetsansvarig.md,Faktakontroll_och_Aktualitetsansvarig.md,5730,2f7aa6d81b4157e564fbdacfb16ac1a6e3e13f6a01d2e85956a8848b882dfa77,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Forskning_och_Analyschef.md,Forskning_och_Analyschef.md,4817,bd4a90a8f76a5d9fcacf77373e84308cbfeb72de6231b9ff2034978a0e849a2b,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Intrycksseparation.md,Intrycksseparation.md,6380,9ddfbda5ae01f618bf18b5f801527a66874e5bd44d424fa2e66608d6533c9974,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\IP_MANIFEST.md,IP_MANIFEST.md,7523,d04f534c9c23c49f60b455aa8b7c38ecbe341fbcb60e0788cee36364c461b83b,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Kritisk_Granskare.md,Kritisk_Granskare.md,5291,0cccdbad18b0bd95cc4e3b81e642b508333515463c8653b7c4ce8ba7bb84b79c,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Leverans_och_Kundansvarig.md,Leverans_och_Kundansvarig.md,4451,69c4498fb0388cb7d53771a35b2d53a27e6401b8836f14d478720f65943f4ce4,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\MANIFEST.md,MANIFEST.md,7489,4f9f7ce119f336b9e14f1c78e1a25dcc3413bc32c148b05177b3f3df527bfa1d,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Master_Role_Template.md,Master_Role_Template.md,3405,e566a40954dc6234cb7c6c59dd68564f28a0474580fa83ba7d88fa6a861a2c3f,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Offer_och_Forsaljningsarkitekt.md,Offer_och_Forsaljningsarkitekt.md,4824,c10a2f797013a5c1656ae6291b33aa63f71b330859f09c990a5667259d0a0146,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Operations_och_Effektivitetsoptimering.md,Operations_och_Effektivitetsoptimering.md,4526,a04adc8a282b9b0c21f1d1810ac9d112bfe5e6db674fe4223c2b761b7cc1c0d7,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Personlig_Coach_och_Mentor.md,Personlig_Coach_och_Mentor.md,4856,e0a6c429f85b14a69577f870db5306fc3df6b71e525ab46dc700f7309c5f943e,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\Produktvisionar_och_Innovator.md,Produktvisionar_och_Innovator.md,4651,ae8fac8dbf7b22c7d80dd46aa0d5c33485ed0460b815da4beb58b87b3282234f,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\PROTOCOLS\README.md,README.md,943,0168c796580e041e38e95e17eb90e5f4004bb62432ab17ee7a8f9b82810b4978,DUPLICATE_NAME_DIFFERENT_HASH,README.md; runtime-provenance/README.md,Stop automatic consolidation for this artifact; same filename has different staged hash.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\PROVENANCE_AND_AUTHORSHIP.md,PROVENANCE_AND_AUTHORSHIP.md,7104,faf299af9e7be8f562375476b44f72862d2e5b6487980f14b2ae4f97b447665f,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\RAW\README.md,README.md,619,d9b037be017a6d3a7eaef3a3966c4a34eebbf65b61cf18d57551b9d515786a85,DUPLICATE_NAME_DIFFERENT_HASH,README.md; runtime-provenance/README.md,Stop automatic consolidation for this artifact; same filename has different staged hash.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\README.md,README.md,6724,c220aee28f6e3e7c46a617347c25f57974efcdbe912894b8c475f3656d3c70ff,DUPLICATE_NAME_DIFFERENT_HASH,README.md; runtime-provenance/README.md,Stop automatic consolidation for this artifact; same filename has different staged hash.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\REPO_CORRECTIONS.md,REPO_CORRECTIONS.md,995,c09ea4e9e6fba72bf36577bab2b1c16f25ed40735140da6f5539ea0ce42e17c3,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\REPORTS\README.md,README.md,617,6e0fd3ec3bab259f60ba36d422721085cf8b4f7b6750e0cca8b348a8e5023cf5,DUPLICATE_NAME_DIFFERENT_HASH,README.md; runtime-provenance/README.md,Stop automatic consolidation for this artifact; same filename has different staged hash.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\Codex\2026-09-04\referenced-chatgpt-conversation-this-is-an-2\work\ai-council-os\RESULTS\README.md,README.md,513,0d18e9e1adc759c03e47ff3a1a544359261dfeeabbc7b2cc51ce1916734d7001,DUPLICATE_NAME_DIFFERENT_HASH,README.md; runtime-provenance/README.md,Stop automatic consolidation for this artifact; same filename has different staged hash.,Filename/path or bounded text scan matched AICOS research terms.
